75.30	0.12	8.72	1034723
76.10	0.12	9.09	1034749
77.70	0.11	8.67	1034775
79.90	0.12	9.24	1034801
81.30	0.12	9.42	1034827
81.90	0.12	10.18	1034854
77.90	0.12	9.35	1034881
76.40	0.12	9.46	1034906
76.10	0.11	8.49	1034932
78.00	0.11	8.71	1034958
80.20	0.11	8.96	1034984
84.20	0.12	10.12	1035012
82.50	0.13	10.59	1035038
78.00	0.12	9.36	1035064
76.80	0.12	9.51	1035090
78.60	0.12	9.41	1035116
80.60	0.12	9.33	1035143
82.60	0.12	9.58	1035168
84.40	0.12	10.50	1035195
80.90	0.12	10.06	1035223
76.90	0.12	8.91	1035248
78.40	0.12	9.07	1035275
80.50	0.12	9.32	1035300
82.50	0.12	9.57	1035326
84.60	0.12	9.85	1035353
83.60	0.12	10.40	1035379
79.30	0.12	9.53	1035406
77.50	0.12	9.30	1035431
78.00	0.11	8.40	1035457
79.30	0.11	8.54	1035484
81.10	0.18	14.26	1035510
1.30	11.94	15.52	1035538
1.40	11.93	16.70	1035565
1.40	11.87	16.62	1035591
1.20	11.86	14.23	1035619
1.50	11.92	17.89	1035645
1.10	11.94	13.13	1035673
1.30	11.88	15.45	1035700
1.10	11.85	13.04	1035726
1.30	11.91	15.49	1035754
1.50	11.94	17.92	1035781
1.40	11.86	16.60	1035808
1.60	11.84	18.95	1035835
1.30	11.90	15.46	1035862
1.40	11.94	16.72	1035889
1.30	11.87	15.43	1035916
1.40	11.84	16.58	1035943
1.40	11.92	16.69	1035970
1.00	11.94	11.94	1035997
1.40	11.89	16.65	1036024
1.30	11.85	15.40	1036051
1.30	11.90	15.48	1036079
1.30	11.94	15.53	1036105
1.20	11.91	14.29	1036132
1.50	11.84	17.75	1036160
1.40	11.88	16.64	1036186
1.40	11.94	16.72	1036214
1.60	11.88	19.01	1036240
1.40	11.84	16.57	1036267
1.20	11.87	14.25	1036295
1.50	11.94	17.91	1036321
1.30	11.90	15.48	1036349
1.40	11.84	16.58	1036376
1.20	11.90	14.28	1036403
1.30	11.94	15.53	1036430
1.20	11.92	14.30	1036456
1.50	11.84	17.76	1036484
1.00	11.88	11.88	1036511
1.50	11.94	17.91	1036538
1.50	11.94	17.90	1036565
1.40	11.85	16.59	1036592
1.30	11.86	15.42	1036619
1.60	11.93	19.09	1036646
1.30	11.91	15.49	1036674
1.20	11.85	14.22	1036700
1.30	11.85	15.41	1036727
1.30	11.94	15.52	1036754
1.40	11.93	16.70	1036781
1.50	11.87	17.80	1036809
1.40	11.88	16.63	1036835
0.90	11.94	10.74	1036862
1.30	11.94	15.52	1036890
1.30	11.85	15.40	1036916
1.40	11.86	16.60	1036944
1.20	11.92	14.30	1036971
1.30	11.94	15.53	1036997
1.40	11.86	16.61	1037025
1.50	11.85	17.77	1037051
1.30	11.90	15.48	1037079
1.50	11.94	17.90	1037106
1.30	11.88	15.44	1037132
1.30	11.84	15.39	1037160
1.50	11.92	17.89	1037187
1.70	11.94	20.31	1037214
1.30	11.89	15.46	1037241
1.60	11.85	18.96	1037268
1.60	11.91	19.05	1037295
1.30	11.95	15.53	1037322
1.40	11.87	16.62	1037349
1.50	11.84	17.76	1037376
1.50	11.90	17.84	1037404
1.10	11.94	13.13	1037430
1.50	11.88	17.82	1037457
1.40	11.84	16.58	1037485
1.40	11.88	16.63	1037511
1.60	11.94	19.10	1037539
1.60	11.90	19.03	1037565
1.50	11.84	17.77	1037592
1.40	11.90	16.65	1037620
1.40	11.94	16.72	1037646
1.60	11.91	19.06	1037674
1.50	11.83	17.75	1037701
1.60	11.88	19.00	1037727
1.60	11.94	19.10	1037755
2.00	11.89	23.78	1037782
1.60	11.84	18.94	1037809
1.90	11.86	22.53	1037836
1.80	11.92	21.46	1037862
1.80	11.90	21.43	1037890
1.70	11.84	20.13	1037917
1.80	11.84	21.32	1037944
1.80	11.93	21.48	1037971
2.00	11.91	23.82	1037998
1.90	11.85	22.52	1038025
2.10	11.86	24.91	1038052
