77.70	0.12	9.00	1188710
78.60	0.12	9.10	1188736
80.90	0.12	9.37	1188762
84.80	0.12	9.84	1188788
85.10	0.12	10.59	1188814
81.60	0.12	10.15	1188842
77.60	0.12	9.31	1188868
78.90	0.11	8.82	1188894
80.70	0.12	9.35	1188920
83.20	0.12	9.65	1188945
84.90	0.12	10.23	1188973
81.70	0.14	11.15	1189000
77.90	0.12	9.66	1189026
78.90	0.12	9.45	1189052
80.50	0.12	9.32	1189078
82.50	0.12	9.90	1189104
84.30	0.12	10.13	1189131
81.70	0.13	10.49	1189158
77.90	0.12	9.35	1189184
77.40	0.12	9.28	1189210
80.60	0.12	9.33	1189236
19.70	11.43	225.25	1189265
20.00	11.55	230.92	1189295
20.00	11.45	228.92	1189323
19.90	11.54	229.69	1189352
20.00	11.42	228.36	1189382
19.90	11.53	229.45	1189410
19.70	11.43	225.09	1189440
19.70	11.55	227.46	1189469
20.00	11.43	228.60	1189498
19.90	11.55	229.77	1189527
19.80	11.41	225.92	1189557
19.60	11.54	226.15	1189585
19.80	11.42	226.08	1189614
19.70	11.55	227.54	1189644
20.10	11.42	229.58	1189672
19.90	11.55	229.84	1189702
20.00	11.42	228.36	1189731
19.80	11.54	228.53	1189761
19.60	11.41	223.64	1189789
20.00	11.55	231.00	1189818
19.60	11.42	223.79	1189848
20.10	11.55	232.16	1189876
20.00	11.41	228.28	1189906
19.70	11.54	227.38	1189935
19.90	11.41	227.14	1189964
20.00	11.55	230.92	1189993
19.70	11.43	225.17	1190023
19.90	11.55	229.84	1190051
19.90	11.42	227.22	1190080
19.80	11.53	228.37	1190110
19.70	11.41	224.86	1190138
20.00	11.54	230.84	1190168
19.80	11.43	226.39	1190197
19.90	11.55	229.77	1190226
19.60	11.43	224.03	1190255
20.10	11.53	231.75	1190284
19.90	11.42	227.22	1190313
19.90	11.53	229.53	1190342
19.80	11.45	226.63	1190372
20.20	11.54	233.15	1190401
19.90	11.44	227.62	1190430
19.90	11.51	229.13	1190459
19.80	11.43	226.23	1190489
19.90	11.52	229.29	1190517
19.80	11.46	226.95	1190546
19.90	11.54	229.61	1190576
19.60	11.45	224.34	1190604
20.10	11.50	231.11	1190634
19.80	11.44	226.55	1190663
19.80	11.51	227.98	1190692
19.80	11.47	227.18	1190721
20.10	11.53	231.67	1190750
19.60	11.46	224.65	1190779
20.00	11.49	229.80	1190808
19.60	11.45	224.34	1190838
20.00	11.50	230.04	1190866
19.60	11.49	225.12	1190896
20.20	11.51	232.58	1190925
19.50	11.47	223.74	1190955
20.10	11.48	230.71	1190983
19.70	11.46	225.80	1191012
20.40	11.49	234.31	1191042
19.70	11.50	226.51	1191070
19.70	11.51	226.67	1191100
20.10	11.49	230.87	1191129
20.10	11.46	230.39	1191158
19.80	11.47	227.11	1191187
19.70	11.47	226.04	1191216
19.90	11.51	229.13	1191245
20.10	11.49	230.95	1191274
19.90	11.49	228.73	1191304
20.00	11.45	229.00	1191332
19.70	11.49	226.27	1191362
20.00	11.46	229.24	1191391
20.00	11.52	230.44	1191420
19.70	11.48	226.12	1191449
19.60	11.51	225.60	1191478
20.20	11.44	231.05	1191507
19.80	11.50	227.66	1191536
20.00	11.45	229.00	1191566
20.00	11.53	230.60	1191595
20.00	11.47	229.32	1191624
19.60	11.52	225.83	1191653
19.90	11.43	227.54	1191682
19.50	11.51	224.52	1191711
20.10	11.44	229.98	1191740
19.80	11.54	228.53	1191770
20.00	11.45	229.00	1191798
19.90	11.53	229.45	1191828
19.70	11.43	225.17	1191857
19.20	11.52	221.15	1191886
19.90	11.43	227.46	1191915
19.60	11.54	226.22	1191944
20.00	11.44	228.84	1191973
20.00	11.54	230.76	1192002
20.00	11.42	228.36	1192032
20.00	11.53	230.60	1192060
20.00	11.43	228.52	1192090
18.40	11.57	212.96	1192119
18.80	11.45	215.33	1192147
18.80	11.56	217.36	1192177
18.80	11.43	214.96	1192206
18.70	11.56	216.21	1192236
19.40	11.42	221.59	1192264
21.50	11.52	247.64	1192294
29.00	11.23	325.81	1192323
37.50	11.15	418.19	1192352
38.20	10.94	417.90	1192381
38.30	11.12	425.89	1192410
38.10	10.94	416.96	1192439
38.70	11.13	430.80	1192468
38.10	10.95	417.26	1192498
38.10	11.13	423.97	1192526
38.10	10.94	416.81	1192556
38.40	11.12	427.16	1192585
38.10	10.94	416.65	1192613
38.50	11.12	428.27	1192643
38.30	10.94	419.15	1192672
38.50	11.13	428.42	1192701
38.10	10.94	416.96	1192730
38.30	11.13	426.20	1192760
38.20	10.94	417.90	1192788
38.40	11.13	427.31	1192818
38.50	10.94	421.34	1192847
38.50	11.13	428.42	1192876
36.80	10.98	404.05	1192905
20.80	11.54	239.99	1192934
13.90	11.54	160.43	1192964
10.00	11.73	117.33	1192992
7.90	11.65	92.03	1193020
7.00	11.71	81.96	1193047
5.90	11.79	69.58	1193073
5.60	11.79	66.02	1193101
5.40	11.70	63.20	1193127
4.90	11.73	57.49	1193155
4.80	11.80	56.66	1193182
4.20	11.79	49.53	1193208
4.10	11.73	48.10	1193236
3.60	11.74	42.27	1193263
3.40	11.81	40.16	1193290
3.20	11.82	37.83	1193317
3.00	11.76	35.27	1193344
3.10	11.74	36.41	1193371
3.00	11.84	35.53	1193398
2.60	11.84	30.78	1193425
2.40	11.77	28.25	1193452
2.20	11.78	25.91	1193479
2.40	11.84	28.43	1193506
2.30	11.86	27.27	1193533
2.20	11.80	25.95	1193561
2.10	11.77	24.72	1193587
2.10	11.84	24.86	1193614
2.30	11.86	27.28	1193641
2.20	11.77	25.90	1193668
1.90	11.76	22.35	1193696
2.10	11.82	24.83	1193722
2.30	11.86	27.27	1193750
2.00	11.78	23.57	1193777
2.00	11.76	23.51	1193803
2.20	11.81	25.98	1193831
2.00	11.85	23.70	1193858
1.90	11.80	22.41	1193885
2.10	11.76	24.69	1193912
1.70	11.84	20.13	1193938
1.90	11.86	22.53	1193966
1.80	11.81	21.26	1193993
1.90	11.76	22.34	1194020
1.80	11.83	21.29	1194047
1.60	11.87	18.99	1194074
1.70	11.83	20.11	1194101
1.50	11.76	17.65	1194128
1.10	11.82	13.00	1194156
1.70	11.87	20.18	1194182
1.30	11.81	15.36	1194209
1.20	11.77	14.12	1194236
1.20	11.80	14.16	1194263
1.40	11.87	16.62	1194291
1.30	11.83	15.38	1194317
1.30	11.77	15.30	1194344
1.50	11.79	17.68	1194372
1.50	11.87	17.81	1194398
1.50	11.84	17.76	1194426
1.30	11.78	15.31	1194452
1.30	11.81	15.36	1194479
1.40	11.87	16.62	1194507
1.40	11.85	16.59	1194533
1.50	11.76	17.65	1194561
1.50	11.80	17.69	1194588
1.30	11.86	15.42	1194615
1.00	11.86	11.86	1194642
1.30	11.77	15.30	1194669
1.30	11.78	15.32	1194696
1.50	11.85	17.77	1194723
1.40	11.84	16.58	1194750
1.10	11.78	12.96	1194777
1.60	11.78	18.84	1194804
1.30	11.87	15.43	1194831
1.40	11.86	16.60	1194858
1.50	11.79	17.69	1194886
1.60	11.80	18.87	1194912
1.30	11.86	15.41	1194939
1.20	11.86	14.24	1194967
1.40	11.80	16.52	1194993
1.10	11.78	12.96	1195021
1.30	11.85	15.40	1195047
1.40	11.87	16.62	1195074
1.50	11.78	17.67	1195102
1.30	11.77	15.30	1195128
1.60	11.83	18.93	1195156
1.60	11.86	18.97	1195183
1.40	11.79	16.50	1195209
1.70	11.76	20.00	1195237
1.80	11.82	21.27	1195264
1.80	11.86	21.34	1195291
1.90	11.79	22.41	1195318
1.90	11.75	22.33	1195344
1.80	11.83	21.30	1195372
2.20	11.86	26.08	1195399
2.40	11.80	28.33	1195426
2.60	11.75	30.55	1195453
2.70	11.81	31.88	1195481
3.10	11.84	36.72	1195507
3.10	11.81	36.61	1195534
3.20	11.74	37.56	1195561
3.50	11.78	41.23	1195588
3.90	11.83	46.13	1195616
4.20	11.76	49.39	1195642
4.70	11.71	55.03	1195669
5.50	11.73	64.53	1195697
5.80	11.80	68.44	1195723
6.30	11.74	73.99	1195751
6.40	11.68	74.76	1195778
7.10	11.69	83.02	1195804
8.10	11.77	95.33	1195832
9.60	11.70	112.37	1195859
12.20	11.58	141.24	1195889
16.30	11.60	189.11	1195918
21.00	11.39	239.27	1195948
36.90	11.16	411.65	1195976
38.00	10.94	415.71	1196005
38.40	11.12	427.00	1196035
38.40	10.94	419.94	1196063
38.20	11.12	424.63	1196093
38.50	10.94	421.18	1196122
38.20	11.12	424.93	1196151
38.20	10.95	418.21	1196180
38.40	11.12	427.16	1196209
38.00	10.94	415.56	1196238
38.40	11.12	427.00	1196267
38.20	10.94	417.75	1196297
38.60	11.12	429.23	1196325
38.10	10.93	416.50	1196355
38.40	11.12	427.16	1196384
38.00	10.94	415.86	1196413
37.80	11.14	421.08	1196442
17.30	11.45	198.01	1196471
9.50	11.72	111.35	1196499
6.50	11.68	75.95	1196526
5.00	11.70	58.52	1196554
4.00	11.78	47.12	1196580
3.40	11.82	40.20	1196607
3.00	11.76	35.29	1196635
2.50	11.74	29.36	1196661
2.20	11.84	26.04	1196689
2.00	11.85	23.70	1196716
1.90	11.80	22.41	1196742
1.60	11.76	18.81	1196770
1.50	11.83	17.75	1196796
1.60	11.86	18.98	1196824
1.70	11.82	20.09	1196851
1.60	11.76	18.82	1196878
1.50	11.82	17.73	1196905
1.60	11.86	18.98	1196932
1.50	11.80	17.70	1196959
1.50	11.76	17.64	1196986
1.40	11.80	16.53	1197014
1.10	11.86	13.05	1197040
1.20	11.82	14.18	1197067
1.50	11.76	17.65	1197094
1.30	11.79	15.32	1197121
1.20	11.87	14.24	1197149
1.30	11.83	15.38	1197175
1.50	11.77	17.65	1197202
1.40	11.81	16.54	1197230
1.30	11.87	15.43	1197256
1.40	11.84	16.58	1197284
1.40	11.76	16.47	1197310
1.50	11.80	17.69	1197337
1.40	11.86	16.60	1197365
1.40	11.82	16.55	1197391
1.30	11.76	15.29	1197419
1.10	11.78	12.96	1197446
1.20	11.86	14.24	1197472
1.40	11.84	16.57	1197500
1.20	11.77	14.13	1197527
1.40	11.77	16.48	1197554
1.30	11.86	15.42	1197581
1.30	11.86	15.41	1197607
1.50	11.78	17.68	1197635
1.60	11.79	18.86	1197662
1.50	11.85	17.77	1197689
1.80	11.86	21.35	1197716
1.70	11.76	20.00	1197744
1.70	11.77	20.01	1197770
2.00	11.83	23.66	1197797
1.80	11.83	21.30	1197825
2.20	11.76	25.88	1197851
2.30	11.75	27.03	1197879
2.50	11.81	29.52	1197905
3.00	11.83	35.50	1197932
3.50	11.76	41.18	1197960
3.80	11.72	44.55	1197986
4.20	11.80	49.56	1198014
4.60	11.81	54.34	1198041
4.90	11.75	57.57	1198067
5.40	11.70	63.20	1198095
6.30	11.76	74.07	1198121
7.20	11.78	84.79	1198149
8.00	11.68	93.41	1198176
8.70	11.64	101.28	1198203
9.20	11.73	107.91	1198232
9.00	11.65	104.88	1198260
9.30	11.65	108.34	1198288
9.70	11.73	113.81	1198316
9.50	11.65	110.70	1198345
9.90	11.69	115.72	1198372
10.00	11.71	117.13	1198401
11.60	11.59	134.39	1198431
13.30	11.65	154.88	1198459
15.20	11.53	175.19	1198489
16.80	11.61	195.11	1198518
18.30	11.47	209.90	1198547
21.70	11.51	249.77	1198576
28.00	11.26	315.24	1198605
36.70	11.14	408.68	1198635
37.30	10.96	408.95	1198663
36.00	11.16	401.75	1198693
36.70	11.00	403.83	1198722
38.10	11.12	423.67	1198751
38.20	10.94	417.75	1198780
38.10	11.11	423.36	1198810
38.00	10.94	415.71	1198838
38.40	11.12	427.16	1198867
38.20	10.95	418.21	1198897
38.40	11.12	427.16	1198925
38.10	10.93	416.50	1198955
38.20	11.12	424.63	1198984
38.40	10.94	419.93	1199013
38.40	11.12	427.16	1199042
38.20	10.94	417.90	1199071
38.50	11.13	428.42	1199100
37.90	10.94	414.62	1199129
38.30	11.12	426.04	1199159
38.10	10.94	416.65	1199187
38.20	11.12	424.93	1199217
38.30	10.94	418.84	1199246
38.30	11.12	426.04	1199276
38.10	10.94	416.96	1199304
38.70	11.12	430.49	1199333
38.00	10.94	415.56	1199363
38.60	11.12	429.23	1199391
38.20	10.96	418.51	1199421
38.60	11.12	429.38	1199450
38.20	10.95	418.21	1199479
38.40	11.10	426.23	1199508
38.10	10.94	416.65	1199537
38.30	11.11	425.58	1199566
37.90	10.96	415.53	1199595
