72.90	2.08	151.87	274281
77.30	0.11	8.30	274307
76.30	0.11	8.50	274331
75.50	0.11	8.10	274357
77.00	0.11	8.28	274381
76.20	0.11	8.18	274406
75.20	0.11	8.07	274432
77.00	0.11	8.26	274456
76.30	0.11	8.19	274481
75.50	0.10	7.80	274506
74.60	0.10	7.70	274531
76.10	0.11	8.17	274556
75.60	0.11	8.11	274581
74.60	0.10	7.70	274606
76.80	0.11	8.23	274631
75.50	0.11	8.10	274656
74.90	0.11	8.03	274680
74.10	0.10	7.65	274706
75.80	0.11	8.14	274731
74.90	0.10	7.73	274756
74.20	0.10	7.66	274781
76.20	0.10	7.86	274805
74.80	0.10	7.73	274831
74.20	0.11	7.95	274855
73.10	0.11	7.83	274880
75.20	0.11	8.07	274906
74.40	0.11	7.98	274930
1.60	12.85	20.56	274957
1.70	12.85	21.85	274982
1.60	12.91	20.65	275008
1.60	12.93	20.69	275035
1.70	12.94	22.01	275060
1.50	12.93	19.39	275086
1.50	12.91	19.36	275112
1.50	12.88	19.32	275138
1.80	12.85	23.13	275165
1.80	12.86	23.14	275190
1.40	12.88	18.03	275216
1.60	12.90	20.64	275243
1.60	12.94	20.71	275268
1.50	12.94	19.41	275295
1.90	12.93	24.56	275320
1.50	12.87	19.30	275346
1.40	12.85	17.99	275373
1.60	12.84	20.55	275398
1.80	12.86	23.14	275425
1.70	12.91	21.95	275450
1.70	12.93	21.98	275476
1.70	12.94	22.00	275503
1.70	12.92	21.96	275528
1.90	12.90	24.50	275555
2.10	12.86	27.01	275580
1.80	12.84	23.11	275606
2.10	12.86	27.00	275633
2.20	12.88	28.33	275658
1.90	12.90	24.50	275684
2.20	12.94	28.46	275710
2.40	12.92	31.02	275736
2.40	12.90	30.97	275763
2.60	12.84	33.39	275788
2.60	12.82	33.34	275814
2.60	12.83	33.35	275841
2.60	12.87	33.47	275866
3.20	12.90	41.27	275893
3.10	12.91	40.03	275918
3.20	12.92	41.33	275944
3.70	12.87	47.63	275971
3.80	12.84	48.81	275996
4.00	12.82	51.28	276023
4.00	12.81	51.23	276048
4.40	12.82	56.43	276074
4.50	12.85	57.82	276101
4.60	12.88	59.23	276126
4.60	12.89	59.31	276152
5.10	12.88	65.67	276178
5.70	12.84	73.21	276204
6.20	12.77	79.19	276231
6.90	12.75	87.97	276256
8.20	12.74	104.47	276283
8.80	12.82	112.82	276311
10.00	12.80	128.05	276338
11.30	12.68	143.30	276367
13.60	12.74	173.23	276395
17.50	12.62	220.81	276423
20.00	12.50	249.96	276451
22.40	12.57	281.66	276478
23.40	12.45	291.24	276507
27.20	12.37	336.38	276535
40.10	12.13	486.49	276563
