76.10	0.12	8.82	207608
76.60	0.12	8.88	207633
77.70	0.12	9.01	207657
75.70	0.12	9.07	207683
76.60	0.12	8.88	207708
77.50	0.12	9.61	207733
75.80	0.12	8.79	207758
77.00	0.13	9.85	207782
77.50	0.12	9.30	207808
78.40	0.12	9.41	207833
76.90	0.12	9.22	207857
77.60	0.12	9.31	207883
78.40	0.12	9.09	207907
76.50	0.12	8.87	207933
77.30	0.11	8.65	207958
78.20	0.12	9.07	207982
79.20	0.12	9.19	208008
77.60	0.11	8.69	208032
78.70	0.12	9.13	208057
79.10	0.12	9.17	208082
77.60	0.11	8.69	208107
78.50	0.12	9.10	208133
79.00	0.11	8.85	208157
79.80	0.11	8.93	208182
78.90	0.12	9.15	208207
79.40	0.12	9.21	208232
79.60	0.12	9.23	208257
78.60	0.12	9.12	208282
79.10	0.12	9.18	208307
79.60	0.12	9.23	208332
78.60	0.11	8.80	208357
79.10	0.12	9.17	208381
79.50	0.11	8.90	208407
80.00	0.11	8.95	208432
78.90	0.12	9.15	208456
79.50	0.11	8.90	208482
79.70	0.11	8.92	208506
79.10	0.11	8.86	208532
79.70	0.11	8.92	208557
79.70	0.11	8.92	208581
79.70	0.11	8.91	208607
3.30	13.14	43.38	208632
3.30	13.16	43.42	208658
3.40	13.16	44.75	208685
3.40	13.12	44.60	208710
3.40	13.09	44.50	208737
3.50	13.07	45.75	208762
3.50	13.07	45.75	208788
3.40	13.09	44.50	208815
3.40	13.12	44.60	208840
3.30	13.14	43.36	208867
3.30	13.16	43.42	208892
3.30	13.14	43.38	208918
3.40	13.12	44.62	208945
3.30	13.06	43.11	208970
3.40	13.06	44.41	208997
3.20	13.07	41.82	209022
3.20	13.12	42.00	209048
2.90	13.15	38.13	209075
3.00	13.16	39.48	209100
3.20	13.16	42.11	209126
3.20	13.12	41.97	209153
3.00	13.09	39.26	209178
3.10	13.07	40.52	209205
3.00	13.08	39.23	209230
3.00	13.10	39.29	209256
3.10	13.12	40.67	209283
2.90	13.16	38.18	209308
2.80	13.16	36.86	209335
2.70	13.15	35.50	209360
2.50	13.09	32.73	209386
2.60	13.08	34.00	209413
2.40	13.07	31.37	209438
2.50	13.08	32.71	209465
2.20	13.14	28.91	209490
1.90	13.16	25.01	209516
2.00	13.18	26.36	209543
1.90	13.15	24.99	209568
1.80	13.13	23.64	209595
1.60	13.11	20.97	209620
1.90	13.08	24.86	209646
1.50	13.10	19.64	209673
1.70	13.12	22.30	209698
1.50	13.15	19.72	209724
1.70	13.18	22.41	209751
1.70	13.18	22.41	209776
1.40	13.16	18.43	209803
1.50	13.10	19.65	209828
1.60	13.09	20.94	209854
1.50	13.08	19.63	209881
1.30	13.12	17.06	209906
1.70	13.16	22.37	209933
1.40	13.17	18.44	209958
1.40	13.18	18.45	209984
1.40	13.16	18.42	210011
1.60	13.13	21.01	210036
1.50	13.11	19.66	210063
1.60	13.08	20.93	210088
1.60	13.10	20.96	210114
1.70	13.12	22.30	210141
1.40	13.18	18.45	210166
1.60	13.18	21.09	210193
1.60	13.18	21.08	210219
1.40	13.12	18.37	210244
1.50	13.10	19.65	210271
1.30	13.08	17.01	210296
1.70	13.10	22.28	210322
1.60	13.13	21.01	210349
1.40	13.15	18.41	210374
1.20	13.17	15.81	210401
1.60	13.17	21.08	210426
1.50	13.16	19.73	210452
1.60	13.13	21.01	210479
1.40	13.08	18.32	210504
1.30	13.09	17.01	210531
1.60	13.10	20.95	210556
1.70	13.16	22.37	210582
1.50	13.18	19.76	210609
1.80	13.18	23.72	210634
1.70	13.14	22.35	210661
1.60	13.12	20.99	210686
1.60	13.09	20.95	210712
1.90	13.08	24.85	210739
1.80	13.10	23.57	210764
2.00	13.12	26.23	210790
2.00	13.14	26.29	210817
2.00	13.17	26.34	210842
2.10	13.16	27.64	210869
2.10	13.14	27.59	210894
2.30	13.08	30.09	210920
2.30	13.07	30.06	210947
2.30	13.07	30.06	210972
2.50	13.12	32.79	210999
3.00	13.14	39.42	211024
2.70	13.14	35.48	211050
2.60	13.14	34.15	211077
2.90	13.10	37.98	211102
3.20	13.06	41.81	211129
3.00	13.04	39.12	211154
3.50	13.02	45.59	211180
3.60	13.04	46.96	211207
3.70	13.06	48.34	211232
3.80	13.11	49.81	211259
3.80	13.11	49.81	211284
4.40	13.09	57.61	211310
4.30	13.03	56.02	211337
4.70	13.00	61.12	211362
5.20	12.99	67.56	211388
5.30	12.99	68.84	211415
5.60	13.04	73.00	211440
6.00	13.05	78.32	211467
6.50	13.06	84.92	211492
6.60	13.04	86.09	211518
7.20	13.01	93.69	211545
7.60	12.98	98.62	211570
8.20	12.93	106.02	211598
8.80	12.96	114.06	211624
9.20	13.01	119.72	211651
9.50	12.96	123.09	211679
10.30	12.89	132.80	211706
10.90	12.95	141.10	211735
11.50	12.97	149.14	211763
12.10	12.85	155.52	211791
13.00	12.94	168.18	211819
14.60	12.88	188.01	211847
15.40	12.81	197.27	211875
16.50	12.88	212.48	211903
16.70	12.78	213.45	211932
16.80	12.82	215.40	211959
15.80	12.88	203.47	211987
15.60	12.78	199.39	212016
15.50	12.89	199.73	212043
15.30	12.86	196.72	212072
15.50	12.78	198.11	212100
15.40	12.91	198.75	212128
15.10	12.81	193.48	212156
15.50	12.81	198.55	212184
15.20	12.89	195.98	212212
15.30	12.79	195.68	212240
15.40	12.85	197.88	212269
16.00	12.85	205.53	212296
20.80	12.69	263.95	212325
40.70	12.30	500.45	212353
41.40	12.10	500.95	212380
42.10	12.08	508.75	212409
42.20	12.25	516.87	212436
41.90	12.04	504.48	212465
42.30	12.15	513.87	212493
41.90	12.23	512.53	212520
41.80	12.03	502.94	212549
42.30	12.21	516.58	212577
41.80	12.18	508.97	212605
42.30	12.08	510.82	212633
42.30	12.25	518.10	212662
41.50	12.11	502.49	212689
42.50	12.15	516.30	212717
41.90	12.23	512.53	212746
41.70	12.05	502.41	212773
42.30	12.21	516.58	212802
39.30	12.27	482.13	212830
41.30	12.07	498.41	212858
38.80	12.32	477.86	212886
21.70	12.67	275.03	212914
15.90	12.78	203.23	212942
12.50	12.95	161.87	212970
10.10	12.89	130.22	212999
8.60	12.96	111.46	213025
7.70	13.04	100.38	213052
6.60	13.00	85.78	213079
6.20	12.98	80.50	213104
5.60	12.97	72.65	213131
5.20	13.00	67.58	213156
5.00	13.03	65.14	213182
4.60	13.09	60.21	213209
4.80	13.09	62.82	213234
4.50	13.08	58.88	213261
4.70	13.07	61.42	213286
4.70	13.00	61.12	213312
4.60	12.99	59.77	213339
4.70	12.99	61.06	213364
4.70	13.04	61.27	213391
4.70	13.06	61.40	213416
4.50	13.08	58.86	213442
4.70	13.08	61.48	213469
4.50	13.06	58.77	213494
4.30	13.04	56.06	213521
3.90	13.00	50.69	213547
3.70	13.00	48.10	213572
3.40	13.02	44.27	213599
3.30	13.05	43.07	213624
3.10	13.10	40.62	213650
3.10	13.11	40.65	213677
2.70	13.10	35.38	213702
2.70	13.05	35.24	213729
2.50	13.03	32.58	213754
2.60	13.02	33.86	213780
2.40	13.05	31.32	213807
2.40	13.08	31.38	213832
