0.12	9.36
0.12	9.13
0.12	8.69
0.12	9.02
0.12	9.11
0.12	8.99
0.12	8.75
0.12	9.11
0.13	10.11
0.12	8.70
0.12	8.66
0.12	8.67
0.11	8.38
0.11	8.39
0.12	8.67
0.12	8.74
0.12	8.66
11.34	451.49
11.30	455.23
11.46	458.24
11.28	451.20
11.36	459.92
11.41	456.32
11.26	451.69
11.42	463.82
11.34	452.46
11.30	454.26
11.46	463.15
11.35	453.92
11.36	457.97
11.46	461.84
11.29	456.03
11.43	464.14
11.42	454.36
11.27	450.72
11.46	461.84
11.34	452.47
11.30	457.65
11.46	461.68
11.28	451.36
11.36	462.52
11.41	456.32
11.27	454.10
11.43	461.69
11.34	450.04
11.30	457.81
11.46	465.44
11.28	452.49
11.36	460.24
11.46	461.68
11.33	436.12
11.51	432.69
11.93	224.21
11.97	162.73
12.13	128.61
12.09	102.79
12.06	89.28
12.12	83.63
12.15	80.21
12.17	83.99
12.18	84.07
12.16	79.07
12.14	83.74
12.08	79.73
12.08	82.15
12.10	78.63
12.12	84.84
12.19	80.45
12.20	73.18
12.20	67.13
12.15	58.31
12.13	55.81
12.12	50.92
12.13	48.53
12.19	43.89
12.22	40.34
12.24	37.96
12.25	36.76
12.21	30.53
12.19	30.47
12.16	26.76
12.17	25.56
12.20	29.27
12.22	25.67
12.25	22.05
12.26	26.98
12.24	24.48
12.22	21.99
12.19	18.29
12.16	24.32
12.18	25.58
12.21	24.42
12.26	25.75
12.27	25.76
12.26	23.29
12.24	22.03
12.17	21.91
12.16	25.54
12.17	25.55
12.19	21.94
12.25	20.83
12.27	20.86
12.27	20.86
12.22	22.00
12.19	18.29
12.18	15.83
12.17	17.04
12.22	17.11
12.24	15.92
12.26	17.17
12.28	15.96
12.24	13.46
12.22	17.10
12.19	19.50
12.17	17.04
12.20	15.85
12.22	17.11
12.25	17.15
12.27	17.18
12.26	17.16
12.23	17.12
12.20	18.31
12.17	17.04
12.18	17.06
12.21	18.31
12.23	19.57
12.27	12.27
12.27	18.41
12.25	14.70
12.22	18.33
12.16	17.03
12.17	18.26
12.19	19.50
12.25	19.60
12.26	23.30
12.26	19.62
12.26	22.06
12.19	24.38
12.17	24.34
12.16	23.10
12.16	27.98
12.23	26.90
12.25	25.73
12.26	26.97
12.26	25.74
12.20	25.62
12.18	25.57
12.16	23.10
12.16	24.32
12.22	24.43
12.24	25.71
12.26	28.20
12.26	25.75
12.22	28.10
12.18	25.59
12.16	32.82
12.14	34.00
12.18	36.55
12.21	40.30
12.23	45.26
12.24	46.50
12.19	51.21
12.16	55.92
12.13	57.00
12.11	61.75
12.13	65.49
12.15	72.92
12.17	82.75
12.17	96.13
12.13	107.95
12.03	121.53
12.03	147.96
12.05	180.74
11.85	218.04
11.87	270.55
11.50	423.04
11.31	438.90
11.50	448.50
11.36	439.78
11.35	445.97
11.48	446.57
11.31	439.88
11.41	449.63
11.47	450.85
11.30	443.11
11.48	453.30
11.42	442.94
11.37	443.50
11.50	447.19
11.32	449.24
11.34	459.27
11.44	458.58
11.28	448.78
11.41	458.76
11.36	448.88
11.29	451.52
11.46	460.85
11.30	449.58
11.36	455.38
11.46	458.56
11.29	448.29
11.43	460.71
11.41	453.06
11.27	449.59
11.47	463.31
11.34	451.33
11.30	453.29
11.47	458.72
11.28	448.94
11.38	460.89
11.46	455.95
11.27	452.01
11.44	459.89
11.40	453.72
11.32	457.49
11.52	443.36
11.39	420.36
11.81	236.28
12.03	174.49
12.01	126.05
12.11	105.35
12.16	88.80
12.16	74.16
12.14	66.75
