12.36	82.82
12.38	76.74
12.36	74.19
12.30	77.49
12.28	73.66
12.26	72.36
12.26	76.04
12.32	76.39
12.35	77.80
12.37	73.00
12.37	69.26
12.35	66.70
12.33	60.41
12.30	55.33
12.30	49.22
12.34	41.94
12.40	39.68
12.42	36.03
12.42	32.30
12.42	32.29
12.36	30.91
12.34	34.54
12.32	30.81
12.36	30.89
12.38	32.20
12.40	33.49
12.42	29.82
12.41	31.03
12.39	35.93
12.33	32.06
12.33	29.59
12.34	28.37
12.36	25.96
12.42	27.32
12.44	23.63
12.44	23.63
12.40	22.31
12.37	21.03
12.35	23.46
12.35	23.47
12.37	21.03
12.40	21.07
12.44	21.15
12.44	21.14
12.42	24.85
12.40	23.55
12.35	20.99
12.34	18.51
12.35	17.29
12.41	14.89
12.44	21.14
12.44	14.93
12.42	19.87
12.40	17.35
12.37	18.55
12.35	13.58
12.36	18.54
12.38	18.57
12.40	16.13
12.44	18.67
12.44	13.68
12.42	17.39
12.36	16.07
12.35	18.52
12.34	16.04
12.35	16.06
12.41	17.37
12.44	17.41
12.44	21.16
12.42	16.15
12.39	13.63
12.36	17.31
12.35	18.52
12.36	17.30
12.38	18.57
12.44	18.66
12.44	17.42
12.44	18.66
12.42	16.15
12.36	14.83
12.34	16.05
12.34	18.51
12.39	17.34
12.41	17.38
12.44	17.41
12.43	19.89
12.41	17.37
12.38	18.58
12.34	18.51
12.34	20.97
12.36	21.01
12.38	21.04
12.43	24.86
12.44	23.64
12.43	23.62
12.38	22.28
12.35	22.23
12.34	20.97
12.36	22.25
12.38	22.29
12.41	21.10
12.43	23.62
12.43	18.64
12.40	19.85
12.38	19.81
12.34	23.44
12.34	24.67
12.35	27.17
12.41	27.30
12.42	29.82
12.43	32.31
12.39	27.25
12.36	30.90
12.34	29.61
12.32	30.81
12.35	29.64
12.37	28.46
12.40	30.99
12.42	33.55
12.41	31.03
12.39	29.74
12.33	27.13
12.32	32.04
12.32	28.35
12.38	30.96
12.41	28.54
12.42	31.05
12.42	37.26
12.38	38.37
12.34	44.44
12.31	52.93
12.29	57.77
12.31	61.54
12.33	61.66
12.38	61.92
12.38	64.38
12.37	65.55
12.34	60.49
12.28	60.19
12.28	62.61
12.28	61.40
12.34	64.15
12.36	65.51
12.38	61.90
12.36	67.98
12.32	76.39
12.26	96.86
12.18	129.08
12.17	193.50
11.99	299.86
11.51	444.20
11.64	465.60
11.54	456.82
11.47	461.01
11.64	463.27
11.47	453.14
11.52	463.27
11.60	459.36
11.44	454.33
11.58	464.52
11.53	458.97
11.46	457.41
11.63	462.95
11.48	452.15
11.52	463.10
11.64	462.11
11.45	455.63
11.58	464.36
11.61	458.52
11.46	454.80
11.63	466.44
11.55	456.14
11.51	463.77
11.64	466.76
11.48	457.06
11.58	468.99
11.61	464.32
11.45	453.34
11.63	467.61
11.56	457.62
11.45	458.08
11.64	466.60
11.48	453.62
11.50	464.60
11.61	462.16
11.44	454.33
11.56	464.87
11.55	456.14
11.45	456.77
11.62	468.29
11.48	451.32
11.49	460.83
11.64	467.77
11.44	453.02
11.56	465.87
11.62	464.64
11.44	458.90
11.62	465.80
11.56	457.78
11.49	459.68
11.63	466.44
11.48	455.91
11.54	453.36
11.67	441.04
11.92	265.78
12.09	222.38
12.09	217.69
12.02	217.52
12.13	221.98
12.05	221.72
12.05	221.64
12.14	224.62
12.02	216.32
12.09	221.24
12.14	212.48
12.08	181.22
12.23	157.81
12.24	129.71
12.22	113.62
12.30	107.02
12.32	98.57
12.27	92.05
12.25	85.77
12.25	75.94
12.25	74.74
12.31	68.93
12.34	67.87
12.36	66.77
12.36	65.53
12.34	64.17
12.32	61.60
12.27	57.68
12.27	60.14
12.30	56.56
12.32	55.46
12.39	53.27
12.39	49.57
12.39	48.31
12.34	45.64
12.31	45.56
12.30	49.20
12.32	43.12
12.35	41.98
12.38	47.03
12.40	44.63
12.39	43.37
12.37	44.54
12.34	45.67
12.30	43.07
12.30	39.37
12.32	43.12
12.38	44.58
12.40	44.64
12.40	42.17
12.40	43.39
12.34	44.41
12.31	40.63
12.30	45.51
12.33	39.45
12.35	42.00
12.38	40.86
12.41	38.47
12.40	35.95
12.38	35.90
12.36	32.13
12.31	32.01
12.32	29.57
12.34	32.08
12.40	26.05
12.42	28.57
12.43	23.61
12.38	23.53
12.36	22.25
12.34	24.68
12.32	25.88
12.36	19.77
12.38	19.81
12.41	21.10
12.43	23.61
12.41	21.10
12.39	22.31
12.33	23.42
12.32	23.42
12.34	20.97
12.35	22.23
12.41	22.34
12.43	22.37
12.43	19.89
12.38	21.05
12.36	23.48
12.34	23.44
12.34	23.45
12.36	25.96
12.39	19.82
12.41	23.58
12.43	23.61
12.42	22.35
12.39	18.59
12.33	18.50
12.33	20.96
12.34	20.97
12.40	21.07
12.42	19.88
12.44	19.90
12.43	17.40
12.38	23.52
12.36	16.06
12.34	18.50
12.35	18.52
12.37	19.79
12.40	18.59
12.43	18.65
12.43	17.40
12.41	17.38
12.39	16.11
12.34	18.50
12.34	14.80
12.35	16.05
12.40	18.61
12.42	19.88
12.44	21.14
12.40	16.13
12.38	16.09
12.36	19.77
12.34	16.04
12.35	18.53
12.37	21.03
12.40	19.85
12.44	16.17
12.43	17.40
12.41	18.61
12.35	18.52
12.34	16.04
12.34	18.50
12.35	17.29
12.41	17.37
12.42	17.39
12.43	18.65
12.40	16.13
12.38	13.61
12.35	16.06
12.34	16.04
12.36	16.06
12.38	17.33
12.40	19.85
12.43	14.92
12.42	18.64
12.40	17.36
12.34	18.51
12.33	19.73
12.33	18.50
12.39	17.34
12.41	17.37
