12.40	545.62
12.62	558.91
12.48	540.40
12.44	547.38
12.60	553.33
12.42	539.04
12.51	551.62
12.55	548.54
12.40	544.55
12.58	554.62
12.48	545.39
12.44	548.62
12.62	555.12
12.42	537.63
12.51	554.12
12.60	552.07
12.40	542.96
12.57	553.19
12.55	547.28
12.44	548.62
12.61	558.73
12.48	546.64
12.51	549.29
12.61	552.25
12.42	542.77
12.58	554.80
12.56	546.20
12.40	540.48
12.61	554.95
12.48	543.97
12.43	549.33
12.60	551.72
12.41	539.76
12.49	553.41
12.54	546.76
12.39	542.79
12.56	556.60
12.47	542.37
12.43	549.33
12.61	554.77
12.48	542.90
12.50	556.09
12.59	554.07
12.41	541.18
12.56	552.83
12.54	545.68
12.39	542.61
12.60	554.60
12.48	542.72
12.42	550.40
12.60	556.94
12.41	538.70
12.49	554.66
12.54	546.94
12.39	538.89
12.56	556.25
12.47	542.55
12.42	547.91
12.60	554.59
12.41	542.25
12.49	553.41
12.60	549.38
12.39	540.13
12.56	556.43
12.55	548.54
12.43	546.85
12.60	552.07
12.48	544.15
12.50	552.34
12.60	553.16
12.41	539.94
12.56	556.60
12.54	548.19
12.38	539.96
12.62	531.14
12.52	522.26
12.90	345.69
13.25	202.72
13.25	148.39
13.33	115.96
13.41	92.52
13.41	80.48
13.40	69.70
13.36	57.45
13.36	50.78
13.38	44.16
13.41	41.57
13.47	35.02
13.48	31.01
13.49	29.67
13.44	29.57
13.42	26.83
13.40	26.80
13.41	29.50
13.43	25.52
13.45	25.56
13.49	28.33
13.48	25.62
13.46	26.93
13.44	30.91
13.39	25.45
13.39	28.12
13.40	29.48
13.46	28.26
13.48	26.95
13.49	25.63
13.46	24.23
13.44	26.88
13.42	24.15
13.40	20.11
13.42	22.81
13.44	22.86
13.47	21.55
13.50	22.94
13.48	21.57
13.46	22.89
13.41	21.46
13.40	20.10
13.40	21.43
13.45	24.21
13.47	21.56
13.49	18.88
13.49	20.23
13.45	24.21
13.42	25.51
13.40	26.80
13.39	26.78
13.42	26.83
13.44	26.88
13.48	26.96
13.48	29.65
13.47	28.28
13.44	28.23
13.39	28.12
13.38	28.11
13.40	25.45
13.45	25.55
13.47	26.94
13.48	28.31
13.48	28.30
13.43	33.57
13.39	42.86
13.36	48.11
13.37	58.82
13.38	65.54
13.40	66.98
13.44	68.53
13.43	69.85
13.41	68.40
13.38	66.92
13.33	68.00
13.33	69.33
13.35	68.08
13.41	63.02
13.43	68.49
13.43	68.51
13.39	77.65
13.34	98.72
13.25	153.64
12.99	380.74
12.56	548.89
12.39	543.85
12.54	553.03
12.49	543.42
12.41	546.14
12.60	559.28
12.42	539.22
12.48	550.21
12.60	553.16
12.39	539.07
13.16	238.16
13.37	101.63
13.34	66.68
13.36	49.42
13.38	45.49
13.44	45.71
13.45	44.39
13.46	43.06
13.45	45.72
13.39	46.87
13.37	42.79
13.36	44.09
13.39	42.86
13.42	46.96
13.44	43.01
13.46	43.07
13.45	32.28
13.43	33.57
13.41	29.50
13.38	25.41
13.39	21.43
13.41	24.14
13.47	24.24
13.48	24.26
13.48	24.26
13.46	25.57
13.40	26.81
13.38	24.09
13.38	25.41
13.42	26.84
13.44	25.54
13.46	24.24
13.47	21.55
13.45	20.18
13.43	16.12
13.41	17.44
13.38	20.08
13.40	18.76
13.42	20.13
13.47	21.56
13.48	18.87
13.47	20.21
13.42	22.81
13.40	20.09
13.38	20.07
13.38	21.41
13.43	20.14
13.45	22.87
13.46	25.58
13.45	24.21
13.43	24.18
13.41	29.50
13.37	28.08
13.38	25.41
13.40	29.47
13.42	28.19
13.47	28.28
13.46	25.58
13.45	22.87
13.40	26.79
13.38	28.09
13.37	29.41
13.36	33.41
13.42	40.25
13.43	42.98
13.44	48.40
13.42	53.68
13.40	49.57
13.36	50.77
13.34	52.01
13.35	48.07
13.37	54.83
13.40	52.25
13.44	52.40
13.43	53.73
13.41	53.65
13.36	53.43
13.33	57.33
13.32	66.62
13.34	93.38
13.31	142.36
13.19	228.25
12.99	294.97
13.07	322.74
12.98	329.76
12.86	370.45
12.67	524.63
12.41	537.45
12.46	547.19
12.54	543.17
12.38	540.85
12.53	550.17
12.48	541.47
12.40	545.61
12.58	553.71
12.40	537.11
12.46	548.43
12.58	549.94
12.37	539.43
12.60	526.85
12.94	350.75
13.17	181.68
13.34	124.07
13.36	97.53
13.32	77.28
13.32	63.92
13.33	58.65
13.34	52.04
13.40	50.94
13.42	51.01
13.43	52.39
13.41	48.27
13.39	50.88
13.36	49.43
13.34	56.05
13.35	53.41
13.38	50.85
13.40	46.92
