44.00	12.40	545.62	140001
44.30	12.62	558.91	140028
43.30	12.48	540.40	140057
44.00	12.44	547.38	140085
43.90	12.60	553.33	140113
43.40	12.42	539.04	140141
44.10	12.51	551.62	140169
43.70	12.55	548.54	140197
43.90	12.40	544.55	140225
44.10	12.58	554.62	140254
43.70	12.48	545.39	140281
44.10	12.44	548.62	140310
44.00	12.62	555.12	140338
43.30	12.42	537.63	140365
44.30	12.51	554.12	140394
43.80	12.60	552.07	140422
43.80	12.40	542.96	140450
44.00	12.57	553.19	140478
43.60	12.55	547.28	140507
44.10	12.44	548.62	140534
44.30	12.61	558.73	140562
43.80	12.48	546.64	140591
43.90	12.51	549.29	140618
43.80	12.61	552.25	140647
43.70	12.42	542.77	140675
44.10	12.58	554.80	140702
43.50	12.56	546.20	140731
43.60	12.40	540.48	140759
44.00	12.61	554.95	140787
43.60	12.48	543.97	140815
44.20	12.43	549.33	140844
43.80	12.60	551.72	140871
43.50	12.41	539.76	140899
44.30	12.49	553.41	140928
43.60	12.54	546.76	140955
43.80	12.39	542.79	140984
44.30	12.56	556.60	141011
43.50	12.47	542.37	141040
44.20	12.43	549.33	141068
44.00	12.61	554.77	141095
43.50	12.48	542.90	141124
44.50	12.50	556.09	141152
44.00	12.59	554.07	141180
43.60	12.41	541.18	141208
44.00	12.56	552.83	141237
43.50	12.54	545.68	141264
43.80	12.39	542.61	141292
44.00	12.60	554.60	141321
43.50	12.48	542.72	141348
44.30	12.42	550.40	141377
44.20	12.60	556.94	141405
43.40	12.41	538.70	141432
44.40	12.49	554.66	141461
43.60	12.54	546.94	141489
43.50	12.39	538.89	141517
44.30	12.56	556.25	141545
43.50	12.47	542.55	141574
44.10	12.42	547.91	141601
44.00	12.60	554.59	141629
43.70	12.41	542.25	141658
44.30	12.49	553.41	141685
43.60	12.60	549.38	141714
43.60	12.39	540.13	141742
44.30	12.56	556.43	141770
43.70	12.55	548.54	141798
44.00	12.43	546.85	141826
43.80	12.60	552.07	141854
43.60	12.48	544.15	141882
44.20	12.50	552.34	141911
43.90	12.60	553.16	141938
43.50	12.41	539.94	141966
44.30	12.56	556.60	141995
43.70	12.54	548.19	142022
43.60	12.38	539.96	142051
