80.70	0.13	10.34	514113
78.90	0.12	9.79	514138
79.50	0.12	9.87	514162
77.80	0.12	9.66	514188
78.70	0.12	9.45	514212
79.60	0.12	9.56	514237
80.20	0.12	9.96	514263
79.00	0.15	12.01	514288
76.70	0.13	9.81	514314
77.70	0.13	9.95	514338
76.00	0.12	9.41	514363
76.70	0.12	9.20	514388
77.80	0.12	9.34	514413
78.80	0.12	9.47	514439
76.90	0.12	9.22	514463
77.90	0.12	9.35	514488
78.40	0.12	9.42	514513
76.90	0.12	9.22	514538
77.90	0.12	9.35	514563
78.90	0.12	9.48	514588
1.20	12.45	14.94	514614
1.50	12.42	18.63	514640
1.50	12.39	18.59	514666
1.40	12.37	17.32	514692
1.50	12.35	18.53	514718
1.40	12.37	17.32	514744
1.50	12.40	18.59	514769
1.50	12.45	18.67	514796
1.20	12.45	14.94	514822
1.10	12.44	13.68	514848
1.60	12.38	19.81	514874
1.20	12.36	14.84	514899
1.50	12.35	18.53	514926
1.40	12.35	17.29	514952
1.30	12.40	16.13	514978
1.50	12.43	18.64	515004
1.40	12.45	17.43	515030
1.30	12.44	16.17	515056
1.40	12.41	17.38	515082
1.50	12.39	18.58	515108
1.50	12.35	18.52	515134
1.30	12.36	16.07	515160
1.50	12.38	18.56	515186
1.60	12.44	19.90	515212
1.50	12.45	18.68	515238
1.50	12.45	18.67	515264
1.30	12.44	16.17	515290
1.50	12.38	18.58	515316
1.40	12.36	17.30	515342
1.40	12.35	17.29	515367
1.30	12.38	16.10	515394
1.40	12.41	17.37	515420
1.30	12.43	16.16	515446
1.50	12.45	18.67	515472
1.40	12.43	17.40	515497
1.30	12.41	16.14	515524
1.50	12.36	18.53	515550
1.20	12.34	14.81	515576
1.50	12.36	18.54	515602
1.60	12.38	19.81	515628
1.50	12.44	18.65	515654
1.60	12.44	19.91	515680
1.50	12.44	18.67	515706
1.90	12.40	23.56	515732
2.10	12.37	25.98	515758
1.80	12.35	22.23	515784
1.70	12.36	21.01	515810
1.80	12.38	22.28	515836
1.80	12.40	22.33	515862
1.60	12.44	19.91	515888
2.00	12.44	24.87	515914
1.90	12.42	23.60	515940
1.90	12.40	23.56	515965
1.80	12.34	22.21	515992
1.70	12.34	20.98	516018
1.90	12.35	23.47	516044
1.80	12.41	22.34	516070
1.80	12.43	22.38	516096
1.90	12.44	23.64	516122
1.90	12.41	23.58	516148
2.10	12.39	26.02	516174
1.50	12.36	18.55	516200
1.70	12.34	20.99	516226
1.90	12.36	23.48	516252
2.00	12.38	24.75	516278
2.10	12.40	26.04	516304
2.10	12.44	26.12	516330
2.40	12.43	29.83	516356
2.60	12.41	32.27	516382
2.30	12.34	28.39	516408
2.30	12.34	28.37	516433
2.30	12.33	28.36	516460
2.70	12.38	33.44	516486
2.50	12.40	31.01	516512
2.70	12.42	33.55	516538
2.50	12.42	31.06	516563
2.60	12.40	32.24	516590
2.20	12.37	27.22	516616
2.30	12.35	28.41	516642
2.50	12.33	30.83	516668
2.40	12.35	29.64	516694
2.50	12.38	30.94	516720
2.50	12.43	31.07	516746
2.40	12.43	29.83	516772
2.60	12.42	32.29	516798
3.00	12.36	37.08	516824
3.30	12.33	40.68	516850
3.90	12.31	48.00	516876
4.00	12.33	49.31	516902
4.50	12.35	55.57	516928
5.50	12.36	68.01	516954
6.30	12.37	77.95	516980
6.70	12.35	82.76	517006
7.00	12.32	86.27	517031
7.20	12.29	88.51	517058
7.20	12.25	88.19	517084
7.00	12.26	85.80	517110
7.00	12.28	85.94	517136
7.10	12.34	87.62	517161
7.00	12.36	86.52	517188
7.00	12.36	86.52	517214
7.00	12.32	86.22	517240
7.00	12.28	85.99	517266
6.80	12.26	83.40	517292
7.00	12.25	85.74	517318
8.20	12.27	100.60	517345
9.60	12.31	118.17	517372
11.90	12.27	146.05	517400
15.80	12.09	190.95	517428
26.20	12.00	314.47	517456
38.30	11.62	445.04	517484
40.10	11.51	461.47	517513
40.00	11.66	466.24	517540
39.60	11.53	456.51	517569
40.50	11.57	468.50	517597
39.80	11.64	463.43	517624
39.40	11.47	452.00	517653
40.00	11.63	465.12	517681
39.50	11.59	457.88	517709
40.10	11.45	459.22	517737
40.10	11.66	467.41	517765
39.40	11.52	453.89	517793
40.10	11.49	460.83	517821
39.90	11.64	464.44	517850
38.70	11.50	445.20	517877
20.30	12.03	244.13	517906
12.50	12.22	152.77	517934
9.60	12.20	117.09	517960
7.80	12.28	95.79	517987
6.70	12.36	82.82	518012
6.20	12.38	76.74	518039
6.00	12.36	74.19	518065
6.30	12.30	77.49	518090
6.00	12.28	73.66	518117
5.90	12.26	72.36	518142
6.20	12.26	76.04	518169
6.20	12.32	76.39	518195
6.30	12.35	77.80	518220
5.90	12.37	73.00	518247
5.60	12.37	69.26	518273
5.40	12.35	66.70	518299
4.90	12.33	60.41	518325
4.50	12.30	55.33	518350
4.00	12.30	49.22	518377
3.40	12.34	41.94	518403
3.20	12.40	39.68	518428
2.90	12.42	36.03	518455
2.60	12.42	32.30	518480
2.60	12.42	32.29	518507
2.50	12.36	30.91	518533
2.80	12.34	34.54	518558
