75.60	0.12	9.36	645877
76.20	0.12	9.13	645903
75.10	0.12	8.69	645927
75.30	0.12	9.02	645952
76.00	0.12	9.11	645978
75.10	0.12	8.99	646002
75.60	0.12	8.75	646028
76.00	0.12	9.11	646052
76.60	0.13	10.11	646078
75.30	0.12	8.70	646104
74.90	0.12	8.66	646128
75.00	0.12	8.67	646153
75.10	0.11	8.38	646178
75.20	0.11	8.39	646203
75.00	0.12	8.67	646228
75.50	0.12	8.74	646253
74.90	0.12	8.66	646278
39.80	11.34	451.49	646306
40.30	11.30	455.23	646334
40.00	11.46	458.24	646363
40.00	11.28	451.20	646390
40.50	11.36	459.92	646418
40.00	11.41	456.32	646447
40.10	11.26	451.69	646474
40.60	11.42	463.82	646503
39.90	11.34	452.46	646531
40.20	11.30	454.26	646558
40.40	11.46	463.15	646587
40.00	11.35	453.92	646615
40.30	11.36	457.97	646643
40.30	11.46	461.84	646671
40.40	11.29	456.03	646700
40.60	11.43	464.14	646727
39.80	11.42	454.36	646755
40.00	11.27	450.72	646784
40.30	11.46	461.84	646811
39.90	11.34	452.47	646840
40.50	11.30	457.65	646867
40.30	11.46	461.68	646896
40.00	11.28	451.36	646924
40.70	11.36	462.52	646951
40.00	11.41	456.32	646980
40.30	11.27	454.10	647008
40.40	11.43	461.69	647036
39.70	11.34	450.04	647064
40.50	11.30	457.81	647093
40.60	11.46	465.44	647120
40.10	11.28	452.49	647148
40.50	11.36	460.24	647177
40.30	11.46	461.68	647204
38.50	11.33	436.12	647233
37.60	11.51	432.69	647261
18.80	11.93	224.21	647288
13.60	11.97	162.73	647317
10.60	12.13	128.61	647345
8.50	12.09	102.79	647372
7.40	12.06	89.28	647398
6.90	12.12	83.63	647424
6.60	12.15	80.21	647450
6.90	12.17	83.99	647476
6.90	12.18	84.07	647502
6.50	12.16	79.07	647528
6.90	12.14	83.74	647554
6.60	12.08	79.73	647580
6.80	12.08	82.15	647606
6.50	12.10	78.63	647632
7.00	12.12	84.84	647658
6.60	12.19	80.45	647684
6.00	12.20	73.18	647710
5.50	12.20	67.13	647736
4.80	12.15	58.31	647762
4.60	12.13	55.81	647788
4.20	12.12	50.92	647814
4.00	12.13	48.53	647840
3.60	12.19	43.89	647866
3.30	12.22	40.34	647892
3.10	12.24	37.96	647918
3.00	12.25	36.76	647944
2.50	12.21	30.53	647970
2.50	12.19	30.47	647996
2.20	12.16	26.76	648022
2.10	12.17	25.56	648048
2.40	12.20	29.27	648074
2.10	12.22	25.67	648100
1.80	12.25	22.05	648126
2.20	12.26	26.98	648152
2.00	12.24	24.48	648178
1.80	12.22	21.99	648204
1.50	12.19	18.29	648230
2.00	12.16	24.32	648256
2.10	12.18	25.58	648282
2.00	12.21	24.42	648308
2.10	12.26	25.75	648334
2.10	12.27	25.76	648360
1.90	12.26	23.29	648386
1.80	12.24	22.03	648412
1.80	12.17	21.91	648438
2.10	12.16	25.54	648464
2.10	12.17	25.55	648491
1.80	12.19	21.94	648516
1.70	12.25	20.83	648542
1.70	12.27	20.86	648568
1.70	12.27	20.86	648594
1.80	12.22	22.00	648620
1.50	12.19	18.29	648646
1.30	12.18	15.83	648672
1.40	12.17	17.04	648698
1.40	12.22	17.11	648724
1.30	12.24	15.92	648750
1.40	12.26	17.17	648776
1.30	12.28	15.96	648802
1.10	12.24	13.46	648828
1.40	12.22	17.10	648854
1.60	12.19	19.50	648880
1.40	12.17	17.04	648906
1.30	12.20	15.85	648932
1.40	12.22	17.11	648958
1.40	12.25	17.15	648984
1.40	12.27	17.18	649010
1.40	12.26	17.16	649036
1.40	12.23	17.12	649062
1.50	12.20	18.31	649088
1.40	12.17	17.04	649114
1.40	12.18	17.06	649140
1.50	12.21	18.31	649166
1.60	12.23	19.57	649192
1.00	12.27	12.27	649218
1.50	12.27	18.41	649244
1.20	12.25	14.70	649270
1.50	12.22	18.33	649296
1.40	12.16	17.03	649322
1.50	12.17	18.26	649348
1.60	12.19	19.50	649374
1.60	12.25	19.60	649400
1.90	12.26	23.30	649426
1.60	12.26	19.62	649452
1.80	12.26	22.06	649478
2.00	12.19	24.38	649504
2.00	12.17	24.34	649530
1.90	12.16	23.10	649556
2.30	12.16	27.98	649582
2.20	12.23	26.90	649608
2.10	12.25	25.73	649634
2.20	12.26	26.97	649660
2.10	12.26	25.74	649686
2.10	12.20	25.62	649712
2.10	12.18	25.57	649738
1.90	12.16	23.10	649764
2.00	12.16	24.32	649790
2.00	12.22	24.43	649816
2.10	12.24	25.71	649842
2.30	12.26	28.20	649868
2.10	12.26	25.75	649894
2.30	12.22	28.10	649920
2.10	12.18	25.59	649946
2.70	12.16	32.82	649972
2.80	12.14	34.00	649998
3.00	12.18	36.55	650024
3.30	12.21	40.30	650050
3.70	12.23	45.26	650076
3.80	12.24	46.50	650102
4.20	12.19	51.21	650128
4.60	12.16	55.92	650155
4.70	12.13	57.00	650180
5.10	12.11	61.75	650206
5.40	12.13	65.49	650232
6.00	12.15	72.92	650258
6.80	12.17	82.75	650284
7.90	12.17	96.13	650310
8.90	12.13	107.95	650337
10.10	12.03	121.53	650365
12.30	12.03	147.96	650393
15.00	12.05	180.74	650422
18.40	11.85	218.04	650449
22.80	11.87	270.55	650477
36.80	11.50	423.04	650506
38.80	11.31	438.90	650533
39.00	11.50	448.50	650562
38.70	11.36	439.78	650590
39.30	11.35	445.97	650617
38.90	11.48	446.57	650646
38.90	11.31	439.88	650674
39.40	11.41	449.63	650702
39.30	11.47	450.85	650730
39.20	11.30	443.11	650759
39.50	11.48	453.30	650786
38.80	11.42	442.94	650814
39.00	11.37	443.50	650843
38.90	11.50	447.19	650870
39.70	11.32	449.24	650899
40.50	11.34	459.27	650927
40.10	11.44	458.58	650955
39.80	11.28	448.78	650983
40.20	11.41	458.76	651011
39.50	11.36	448.88	651039
40.00	11.29	451.52	651067
40.20	11.46	460.85	651096
39.80	11.30	449.58	651123
40.10	11.36	455.38	651151
40.00	11.46	458.56	651180
39.70	11.29	448.29	651207
40.30	11.43	460.71	651236
39.70	11.41	453.06	651264
39.90	11.27	449.59	651292
40.40	11.47	463.31	651320
39.80	11.34	451.33	651347
40.10	11.30	453.29	651376
40.00	11.47	458.72	651404
39.80	11.28	448.94	651432
40.50	11.38	460.89	651460
39.80	11.46	455.95	651489
40.10	11.27	452.01	651516
40.20	11.44	459.89	651544
39.80	11.40	453.72	651573
40.40	11.32	457.49	651600
38.50	11.52	443.36	651629
36.90	11.39	420.36	651657
20.00	11.81	236.28	651685
14.50	12.03	174.49	651713
10.50	12.01	126.05	651741
8.70	12.11	105.35	651768
7.30	12.16	88.80	651794
6.10	12.16	74.16	651821
5.50	12.14	66.75	651846
5.20	12.12	63.03	651872
4.70	12.12	56.97	651898
4.30	12.15	52.24	651924
4.20	12.18	51.16	651950
3.80	12.23	46.48	651976
3.80	12.23	46.48	652002
3.70	12.22	45.22	652028
3.20	12.19	39.02	652054
3.50	12.14	42.49	652080
3.20	12.14	38.84	652106
3.10	12.15	37.67	652132
3.10	12.18	37.76	652158
